Addrcity,Addrfull,Amenity,Building,Capacitype,Name,Operatorty,Osm Id,School Level,Source,Geometry
Zengebe,,school,,,Save The Children Nursery,,4010090631,Kindergarten,www.ubos.org,Point
Zibondo,,school,,,Good Hope Primary School,,4032196422,Primary,www.ubos.org,Point
Zibondo,,school,,,Kaliro Primary Teachers College,,4032196434,Primary,www.ubos.org,Point
Zigoti North,,school,,,Crown High Secondary School,,4062449717,Secondary,www.ubos.org,Point
Zigoti North,,school,,,Saint Charles Lwanga Junior School,,4061341825,Secondary,www.ubos.org,Point
Zigoti North,,school,,,Saint Mary's Secondary School,,4062449759,Secondary,www.ubos.org,Point
Zigoti South,,school,,,Saint Theresa Vocational School,,4061341830,Vocational,www.ubos.org,Point
Zigoti South,,school,,,Zigoti Stardard Primary School,,4061341836,Primary,www.ubos.org,Point
Ziranduru,,school,,,Saint Andrea Community Primary School,,3991944226,Primary,www.ubos.org,Point
Zirobwe Central,,school,,,Moonlight Day & Boarding Primary School,,4070772756,Primary,www.ubos.org,Point
Ziwungwe-nyomerwa,,school,,,Kyosiga Primary School,,4055560834,Primary,www.ubos.org,Point
Zone I,,school,,,Community Primary School,,4030392652,Primary,www.ubos.org,Point
Zone I,,school,,,Town Side Secondary School,,4030394228,Secondary,www.ubos.org,Point
Zone V,,school,,,Lady Agnes Nursery and Primary School,,4030392681,Primary,www.ubos.org,Point
Zone V,,school,,,Trust Junior Nursery and Primary School,,4030394229,Primary,www.ubos.org,Point
Zorooma,,school,,,Saint Luis Technical School,,4029189338,Other,www.ubos.org,Point
Zzinga,,school,,,Joy Primary School,,4013902435,Primary,www.ubos.org,Point
Zzinga,,school,,,Kasaali Primary School,,4035811615,Primary,www.ubos.org,Point
Zzinga,,school,,,Saint Jude Zzinga Primary School,,4013902479,Primary,www.ubos.org,Point
,,school,,,Adibu Primary School,,3999057405,Primary,www.ubos.org/ HOT - Uganda,Point
,,school,,,Ajia Primary School,,4011981460,Primary,www.ubos.org/ HOT - Uganda,Point
,,school,,,Obaru Primary School,,4011981473,Primary,www.ubos.org/ HOT - Uganda,Point
,,school,,,Oboa Primary School,,4011989698,Primary,www.ubos.org/ HOT - Uganda,Point
,,school,,,Yachi Primary School,,4011989697,Primary,www.ubos.org/ HOT - Uganda,Point
Abira.,,school,,,Abira Primary School,,3999015658,Primary,www.ubos.org/ HOT - Uganda,Point
Alio/ndiri,,school,,,Aripea Secondary School,,4011955484,Secondary,www.ubos.org/ HOT - Uganda,Point
Alivu,,school,,,Kayia Primary School,,4011981471,Primary,www.ubos.org/ HOT - Uganda,Point
Andruvu.,,school,,,Chiaba Cope School,,3999015663,Other,www.ubos.org/ HOT - Uganda,Point
Arua Public Cell,,school,,,Arua Public Nursery & Primary School,,4021707401,Primary,www.ubos.org/ HOT - Uganda,Point
Ediofe Mission,,school,,,Happy day Nursery school,,4021707417,Kindergarten,www.ubos.org/ HOT - Uganda,Point
Kairo,,school,,,Oliba Primary School,,3999015672,Primary,www.ubos.org/ HOT - Uganda,Point
Lazebu Central.,,school,,,Lazebu Primary School,,3999015668,Primary,www.ubos.org/ HOT - Uganda,Point
Lirimva.,,school,,,Uleppi Secondary School,,3999057420,Secondary,www.ubos.org/ HOT - Uganda,Point
Ngandi.,,school,,,Adravu Primary School,,3999015660,Primary,www.ubos.org/ HOT - Uganda,Point
Oli B,,school,,,Oli Parents Primary school,,4021468599,Primary,www.ubos.org/ HOT - Uganda,Point
Onguvu.,,school,,,Anyavu Primary School,,3999015661,Primary,www.ubos.org/ HOT - Uganda,Point
Pachai.,,school,,,Okavu Primary School,,3999015670,Primary,www.ubos.org/ HOT - Uganda,Point
Payila,,school,,,Pawor Primary School,,4010687786,Primary,www.ubos.org/ HOT - Uganda,Point
Pelele.,,school,,,Chiaba Primary School,,3999015664,Primary,www.ubos.org/ HOT - Uganda,Point
Vuura,,school,,,Jojoyi Primary School,,4010672701,Primary,www.ubos.org/ HOT - Uganda,Point
Wali,,school,,,Wali Primary School,,4011973885,Primary,www.ubos.org/ HOT - Uganda,Point
,,school,,,Bukazi Primary School,,3962064329,Primary,www.ubos.org; HOT-UG,Point
Arikpa Central,,school,,,Arikpa Primary School,,3999164380,Primary,www.ubos.org;GNS,Point
,,school,,,Bunagana Primary School,,3962064331,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Cyanika B Primary School,,3962173249,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Giharo Primary School,,6758967602,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Gisozi Primary School,,3962064343,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Katarara Primary School,,3962176476,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Muramba Seed Secondary School,,3962107373,Secondary,www.ubos.org;HOT-UG,Point
Rukarara Lci,,school,,,Rukarara Primary School,,4023551498,Primary,www.ubos.org;HOT-UG,Point
,,school,,,Bikorora Primary School,,4081981058,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Bukende Community School,,4081981060,Other,www.ubos.org;HOT-Uganda,Point
,,school,,,Busanza Modern Pre & Primary School,,4081981063,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Kaboko Primary School,,3962064349,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Kisoro Demonstration Primary School,,3962107357,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Kisoro Vision Secondary School,,3962176487,Secondary,www.ubos.org;HOT-Uganda,Point
,,school,,,Mugatete Primary School,,3962107369,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Mwumba Progressive Senior School,,4081981080,Other,www.ubos.org;HOT-Uganda,Point
,,school,,,Nteko Primary School,,4023578499,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Ntungamo primary school,,4081981084,Other,www.ubos.org;HOT-Uganda,Point
,,school,,,Nyarusunzi Primary School,,4023578503,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Nyarutembe Primary School,,4081981085,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Sanuriro Primary School,,4081996396,Primary,www.ubos.org;HOT-Uganda,Point
,,school,,,Rutaka Primary School,,4081996392,Primary,www.ubos.org;HOT_Uganda,Point
Kalagala,,school,,,St Bruno Ssaza Primary School,,3998796859,Primary,www.ubos.org;local knowledge,Point
Apaa,,school,,,Apaa Primary School,At Border With Patuda Parish,4012315343,Primary,www.ubos.org,Point
Obushenyi,,school,,,Saint Peter and Paul Primary School,Catholic Church,4025712867,Primary,www.ubos.org,Point
Rutooma,,school,,,Rutooma Technical Institute,Church,4025798388,Other,www.ubos.org,Point
Kibunda,,school,,,Kibunda Primary School,Church Of Uganda,4027407512,Primary,www.ubos.org,Point
Matebe,,school,,,Ndimbirwe Bible School,Church Of Uganda,4027407525,Other,www.ubos.org,Point
Matakokore A,,school,,,Matakokore Primary School,Mission Aided,4027863821,Primary,www.ubos.org,Point
Busanga,,school,,,Lake Victoria Education Centre,N.G.O,4027624008,Other,www.ubos.org,Point
Kaggi,,school,,,Primary School,N.G.O,4030050980,Primary,www.ubos.org,Point
Kutung,,school,,,Kutung Child Development Centre,N.G.O,4035682821,Other,www.ubos.org,Point
Senge,,school,,,Mabanja Primary Secondary School,"Please, check the position of the node",4039154094,Primary,www.ubos.org,Point
A3 Cell,,school,,,Bethany Girls Senior Secondary School,Private,4023524524,Secondary,www.ubos.org,Point
A3 Cell,,school,,,Mother's Union Nursery and Day Care Centre,Private,4023524563,Kindergarten,www.ubos.org,Point
Ajesa,,school,,,Destiny Primary School,Private,4023585905,Primary,www.ubos.org,Point
Akalabai,,school,,,Hillary Storm Nursery And Primary School,Private,3992031772,Primary,www.ubos.org,Point
Aliabu Cell,,school,,,Soroti Community Secondary School,Private,4023525096,Secondary,www.ubos.org,Point
Amen B,,school,,,Bible College,Private,4023524525,Other,www.ubos.org,Point
Amen B,,school,,,Hamony Primary School,Private,4023524541,Primary,www.ubos.org,Point
Angopet,,school,,,Hope Primary School,Private,3992031773,Primary,www.ubos.org,Point
Aoloko,,school,,,Joy Primary School,Private,3992031775,Primary,www.ubos.org,Point
Apapayi,,school,,,Father Omoding Primary School,Private,4010060457,Primary,www.ubos.org,Point
Arwot A,,school,,,Rhino Foundation Nursery Primary and Vocational School,Private,4010284666,Primary,www.ubos.org,Point
Asingei Cell,,school,,,Soroti Bright Future Nursery School,Private,4023525093,Kindergarten,www.ubos.org,Point
Atutur,,school,,,Atutur High School,Private,3992031766,Secondary,www.ubos.org,Point
Baizo,,school,,,Baizo Primary School,Private,4025380490,Primary,www.ubos.org,Point
Bobi Central Lc1 'a',,school,,,Saint Bakhita Nursery School,Private,4010650165,Kindergarten,www.ubos.org,Point
Boma North,,school,,,Maraka College,Private,3992031790,Other,www.ubos.org,Point
Boma North,,school,,,Saint Claver Secondary School,Private,3992031801,Secondary,www.ubos.org,Point
Boma South,,school,,,Eagles Academy Primary School,Private,3992031770,Primary,www.ubos.org,Point
Boma South,,school,,,View College,Private,3992031804,Other,www.ubos.org,Point
Bongolayik West,,school,,,Bongolayik Primary School,Private,4010650149,Primary,www.ubos.org,Point
Bubaale,,school,,,Primary School,Private,4013389645,Primary,www.ubos.org,Point
Bufumba,,school,,,Saint Kalemba Primary School,Private,4009738866,Primary,www.ubos.org,Point
Bugaya,,school,,,Future Victoria Primary School,Private,4009738790,Primary,www.ubos.org,Point
Bugobi,,school,,,Balawoli High School,Private,4009735356,Secondary,www.ubos.org,Point
Buguluma A,,school,,,Primary School,Private,4013360426,Primary,www.ubos.org,Point
Bukibonga,,school,,,Mivule Secondary School,Private,4013516529,Secondary,www.ubos.org,Point
Bulawoli Town,,school,,,Hillside Nursery and Primary School,Private,4009738797,Primary,www.ubos.org,Point
Bulawoli Town,,school,,,Joporo Nursery Primary School,Private,4009738800,Primary,www.ubos.org,Point
Bulondo,,school,,,Hope Willis Nursery School,Private,4009738798,Kindergarten,www.ubos.org,Point
Buluuke,,school,,,Topcare Nursery School,Private,4009738874,Kindergarten,www.ubos.org,Point
Bunakaboko,,school,,,Saint Jude Primary School,Private,4009738865,Primary,www.ubos.org,Point
Bunangwe,,school,,,Bulawoli High School,Private,4009735366,Secondary,www.ubos.org,Point
Bunangwe,,school,,,Happy Hours Primary School,Private,4009738795,Primary,www.ubos.org,Point
Bung,,school,,,Lifecare Nursery and Primary School,Private,4010090626,Primary,www.ubos.org,Point
Busula,,school,,,Green Hill Primary School,Private,4009738794,Primary,www.ubos.org,Point
Bususwa,,school,,,Ndirugaki Primary School,Private,4009738852,Primary,www.ubos.org,Point
Butambuka,,school,,,Primary School,Private,4013250083,Primary,www.ubos.org,Point
Butegere,,school,,,Glory Secondary School,Private,4009738791,Secondary,www.ubos.org,Point
Butegere,,school,,,Naluwoli Primary School,Private,4009738837,Primary,www.ubos.org,Point
Butereevu Cell,,school,,,Primary School,Private,4013288107,Primary,www.ubos.org,Point
Butereevu Cell,,school,,,Primary School,Private,4013288106,Primary,www.ubos.org,Point
Butereevu Cell,,school,,,Secondary School,Private,4013288111,Secondary,www.ubos.org,Point
Butwaka I,,school,,,Junior Annex Nursery School,Private,4010007639,Kindergarten,www.ubos.org,Point
Buwempasa,,school,,,Namaira Parents Primary School,Private,4009738839,Primary,www.ubos.org,Point
Bweibare,,school,,,King's High School,Private,4023671335,Secondary,www.ubos.org,Point
Byerima B,,school,,,Primary School,Private,4013360429,Primary,www.ubos.org,Point
Cell C,,school,,,Life Way Nursery School,Private,4023524549,Kindergarten,www.ubos.org,Point
Central,,school,,,Saint John Kibiito High School,Private,3999165078,Secondary,www.ubos.org,Point
Central,,school,,,Saint Joseph Technical School,Private,3999165079,Other,www.ubos.org,Point
Central,,school,,,Youth Education Centre,Private,6081930741,Other,www.ubos.org,Point
Coo Odong,,school,,,Chodong Primary School,Private,4010568789,Primary,www.ubos.org,Point
Dar-es-salaam,,school,,,Lake View Primary School,Private,4010090625,Primary,www.ubos.org,Point
Denning,,school,,,Saint Kizito Primary School,Private,4009738867,Primary,www.ubos.org,Point
East Cell,,school,,,Jobetta Training Institute,Private,4023524546,Other,www.ubos.org,Point
Ejalu Cell,,school,,,Hometek Secondary School,Private,4023524543,Secondary,www.ubos.org,Point
Gatyanga II,,school,,,Victoria Preparatory Primary School,Private,4009879994,Primary,www.ubos.org,Point
Gayaza East,,school,,,Nursery School,Private,4013250077,Kindergarten,www.ubos.org,Point
Gayaza East,,school,,,Primary School,Private,4013250086,Primary,www.ubos.org,Point
Gayaza West,,school,,,Primary School,Private,4013250082,Primary,www.ubos.org,Point
Kabasese A,,school,,,Saint Benard Public Primary School Bukakata,Private,4013516530,Primary,www.ubos.org,Point
Kabatwa,,school,,,Karama Primary School,Private,4023671320,Primary,www.ubos.org,Point
Kabinduula Cell,,school,,,Primary School,Private,4013288101,Primary,www.ubos.org,Point
Kadungulu Centre,,school,,,Lake View Primary School,Private,4010060464,Primary,www.ubos.org,Point
Kaina B,,school,,,Saint George Nursery School,Private,4009849711,Kindergarten,www.ubos.org,Point
Kakindo,,school,,,Mustard Seed Learning Centre,Private,4010007641,Other,www.ubos.org,Point
Kamuchope,,school,,,Primary School,Private,4013324497,Primary,www.ubos.org,Point
Kanjara,,school,,,Maki Hill Girls Vocational Senior Secondary Schooloool,Private,4023671345,Secondary,www.ubos.org,Point
Kapir,,school,,,Bright Kids Nursery and Primary School,Private,4023415207,Primary,www.ubos.org,Point
Kapir,,school,,,Okapel High School,Private,4023415216,Secondary,www.ubos.org,Point
Karambi,,school,,,Kakisti Mpungu Senior Secondary School,Private,4023671317,Secondary,www.ubos.org,Point
Karambi I,,school,,,Alice and Anna Nursery School,Private,3999165057,Kindergarten,www.ubos.org,Point
Kasenene,,school,,,Rutenga Christian Kindergarten Primary School,Private,4023671376,Primary,www.ubos.org,Point
Katuugo,,school,,,Primary School,Private,4013413013,Primary,www.ubos.org,Point
Kawungeera,,school,,,Bravo Primary School,Private,4013413005,Primary,www.ubos.org,Point
Kayanja,,school,,,Primary School,Private,4013399126,Primary,www.ubos.org,Point
Kazo,,school,,,Primary School,Private,4013480309,Primary,www.ubos.org,Point
Kazo,,school,,,Primary School,Private,4013480314,Primary,www.ubos.org,Point
Kiboota,,school,,,Kateebwa High Secondary School,Private,4009773302,Secondary,www.ubos.org,Point
Kigandani Cell,,school,,,Alliance High School,Private,4023524517,Secondary,www.ubos.org,Point
Kinyamagabo,,school,,,Omukayaga Nursery School,Private,4023671367,Kindergarten,www.ubos.org,Point
Kirimbi,,school,,,Primary School,Private,4013480322,Primary,www.ubos.org,Point
Kiryamakobe Cell,,school,,,Secondary School,Private,4013288108,Secondary,www.ubos.org,Point
Kishororo,,school,,,Vision Nursery and Primary School,Private,4023671382,Primary,www.ubos.org,Point
Kisojjo Cell,,school,,,Primary School,Private,4013288105,Primary,www.ubos.org,Point
Kiteredde,,school,,,Primary School,Private,4013413014,Primary,www.ubos.org,Point
Kiterede,,school,,,Saint Catherine Primary School,Private,4013480330,Primary,www.ubos.org,Point
Kitesa,,school,,,Primary School,Private,4013480318,Primary,www.ubos.org,Point
Kitswamba Tr.c,,school,,,Kitswamba Muslim Primary School,Private,4009870655,Primary,www.ubos.org,Point
Koloin,,school,,,Koloin Nursery School,Private,4023415212,Kindergarten,www.ubos.org,Point
Koloin,,school,,,Koloin Nursery School,Private,4023415213,Kindergarten,www.ubos.org,Point
Kyakatabazi,,school,,,Kyakatabazi Primary School,Private,4009877086,Primary,www.ubos.org,Point
Kyakijuuto,,school,,,Kyakijuto Primary School,Private,4013480292,Primary,www.ubos.org,Point
Kyeibumba,,school,,,Saint Norah Light and Guide Primary School,Private,4009879992,Primary,www.ubos.org,Point
Lagotopuk,,school,,,Lagok-Opuk Nursery School,Private,4012150935,Kindergarten,www.ubos.org,Point
Lambu,,school,,,Mary Landing Site Primary School,Private,4013516528,Primary,www.ubos.org,Point
Lwamagaali,,school,,,Primary School,Private,4013389643,Primary,www.ubos.org,Point
Maboga,,school,,,Maboga Nursery School,Private,4013516527,Kindergarten,www.ubos.org,Point
Madaka,,school,,,Saint Eleven Primary School,Private,4010060467,Primary,www.ubos.org,Point
Mashenga,,school,,,Mother Care Nursery School,Private,4023671355,Kindergarten,www.ubos.org,Point
Maziba,,school,,,M.s Green Valleys,Private,4016963195,Other,www.ubos.org,Point
Mbogobiri,,school,,,Primary School,Private,4013360432,Primary,www.ubos.org,Point
Moroto Road Cell,,school,,,Shalom Nursery and Primary,Private,4023525090,Primary,www.ubos.org,Point
Mpongo,,school,,,Primary School,Private,4013480311,Primary,www.ubos.org,Point
Mujunja Central,,school,,,Primary School,Private,4013480324,Primary,www.ubos.org,Point
Mukasa,,school,,,Kamuli Public Primary School,Private,4009738807,Primary,www.ubos.org,Point
Namatogonya III,,school,,,Salvation Primary School,Private,4027366456,Primary,www.ubos.org,Point
Namiringa A,,school,,,Primary School,Private,4013389640,Primary,www.ubos.org,Point
Natyole,,school,,,Nursery School,Private,4013288098,Kindergarten,www.ubos.org,Point
Ndaweringa,,school,,,Primary School,Private,4013480328,Primary,www.ubos.org,Point
Nkonge,,school,,,Primary School,Private,4013480327,Primary,www.ubos.org,Point
Nkonge,,school,,,Secondary School,Private,4013480336,Secondary,www.ubos.org,Point
Nkonge,,school,,,Secondary School,Private,4013480335,Secondary,www.ubos.org,Point
Ntabago B,,school,,,Nyerere Memorial Secondary School,Private,4009849709,Secondary,www.ubos.org,Point
Ntabago B,,school,,,Saint Ambrose Nursery School,Private,4009849710,Kindergarten,www.ubos.org,Point
Ntambi,,school,,,Children Development Centre,Private,4009849705,Other,www.ubos.org,Point
Ntonzi,,school,,,Nursery School,Private,4013480299,Kindergarten,www.ubos.org,Point
Ntunda Central,,school,,,Primary School,Private,4013480317,Primary,www.ubos.org,Point
Ntunda Central,,school,,,Primary School,Private,4013480325,Primary,www.ubos.org,Point
Ntwetwe B Cell,,school,,,Secondary School,Private,4013288109,Secondary,www.ubos.org,Point
Nyakatare,,school,,,Mother Care Primary School,Private,4023671356,Primary,www.ubos.org,Point
Nyamabare,,school,,,King David Nursery and Primary School,Private,4023671334,Primary,www.ubos.org,Point
